Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;
250130205000010;8;0;19889;19889;0;9;3;5;8;3;0;0;0;0;2;
250130205000011;8;0;65215;65215;0;23;21;29;21;6;0;0;0;0;13;
250130205000012;8;2;102187;101294;893;45;35;40;41;6;0;0;0;0;14;
250130205000013;8;0;57304;57304;0;35;26;25;20;5;0;0;0;0;1;
250130205000014;8;0;51961;51961;0;30;16;14;15;5;1;1;0;0;152;
250130205000015;8;0;95895;95895;0;32;24;47;39;8;0;0;0;0;12;
250130205000016;8;0;145837;145837;0;22;38;61;57;8;0;0;1;0;3;
250130205000017;8;0;111804;111804;0;46;35;42;44;5;1;0;0;0;21;
250130205000018;8;0;85375;85375;0;58;30;34;32;3;0;0;0;0;15;
250130205000019;8;0;27880;27880;0;32;9;9;14;0;0;0;0;0;33;
250130205000020;8;0;50499;50499;0;11;11;19;22;3;1;0;0;0;15;
250130205000021;8;0;59712;59712;0;46;18;25;28;4;0;0;0;0;5;
250130205000022;8;0;45600;45600;0;18;16;21;20;1;0;0;0;0;3;
250130205000023;8;0;69380;69380;0;25;25;29;25;5;2;0;0;0;1;
250130205000024;8;0;129579;129579;0;32;27;43;55;17;0;0;0;0;11;
250130205000025;1;0;100321;100321;0;59;45;35;40;7;0;0;0;0;12;
250130205000026;1;1;189632;189010;622;14;49;63;64;23;2;1;0;0;2;
250130205000027;1;0;128217;128217;0;84;49;49;61;10;0;0;0;0;39;
250130205000028;5;0;26995;26995;0;11;12;9;13;1;0;0;0;0;2;
250130220000001;1;0;120135;120135;0;53;39;41;36;13;0;1;0;0;7;
250130220000002;8;0;90509;90509;0;27;29;36;32;6;0;0;0;0;41;
250130220000003;8;0;90191;90191;0;40;33;32;39;2;1;0;0;0;4;
250130220000004;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
250130220000005;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
250130220000006;1;1;126315;125815;500;59;39;46;63;8;0;0;0;0;10;
250135105000001;1;1;238381;236621;1760;22;37;90;91;24;5;0;1;0;6;
250135105000002;1;0;264212;264212;0;24;26;56;83;32;5;2;0;1;2;
250135105000003;8;2;49882;48794;1088;3;11;21;19;2;0;0;0;0;1;
250135105000004;8;0;88334;88334;0;16;22;41;31;5;0;0;1;0;1;
250135105000005;1;0;185938;185938;0;24;60;71;59;17;2;4;1;0;1;
250135105000006;1;1;132819;130319;2500;6;19;36;42;12;9;1;1;0;0;
250140105000001;1;0;94840;94840;0;21;26;35;31;11;1;1;0;0;2;
250140105000002;1;1;201280;201280;0;20;30;55;55;20;12;0;0;0;8;
250140105000003;1;4;220824;219104;1720;19;21;34;45;19;3;4;5;2;8;
250140105000004;1;0;256764;256764;0;28;38;73;75;28;7;5;0;0;2;
250140105000005;1;0;168192;168192;0;15;12;37;35;15;8;3;3;0;3;
250140105000006;7;0;18683;18683;0;21;7;9;4;1;0;0;0;0;5;
250140105000007;7;0;85489;85489;0;94;41;31;22;3;1;0;0;0;13;
250140105000008;7;1;111537;111537;0;54;24;45;21;15;2;1;1;0;26;
250140105000009;7;0;95987;95987;0;43;15;32;18;12;0;2;0;0;14;
250140105000010;7;0;16612;16612;0;18;4;7;6;0;0;0;0;0;10;
250140105000011;7;0;17482;17482;0;18;4;11;6;0;0;0;0;0;7;
250140105000012;7;0;21501;21501;0;14;15;6;7;0;0;0;0;0;3;
250140105000013;7;0;21527;21527;0;12;8;11;4;0;0;0;1;0;2;
250140105000014;7;0;119523;119523;0;107;58;63;34;4;2;0;0;0;23;
250140105000015;8;0;4111;4111;0;7;1;2;2;0;0;0;0;0;1;
250140105000016;8;0;8917;8917;0;9;3;5;3;0;0;0;0;0;2;
250140105000017;7;0;79814;79814;0;12;20;30;22;7;5;0;0;0;1;
250140105000018;7;0;12034;12034;0;5;6;6;2;0;0;0;0;0;3;
250140105000019;7;0;7888;7888;0;9;3;3;4;0;0;0;0;0;0;
250140105000020;7;0;6745;6745;0;1;5;4;1;1;0;0;0;0;0;
250150005000001;1;0;373345;373345;0;11;37;99;97;31;7;2;2;4;1;
250150005000002;1;0;231409;231409;0;16;25;68;59;16;1;2;2;1;12;
250150005000003;1;0;368819;368819;0;11;33;75;60;27;8;6;5;3;8;
250150005000004;1;0;335110;335110;0;13;40;70;75;31;11;2;4;0;3;
250150005000005;1;1;267086;267086;0;15;20;46;37;27;9;5;4;0;39;
250150005000006;1;0;676192;676192;0;5;11;52;74;64;32;25;14;1;8;
250150005000007;1;0;54900;54900;0;0;0;1;3;6;3;1;3;0;0;
250150005000008;8;0;136683;136683;0;29;29;49;39;5;1;2;2;0;14;
250150005000009;8;0;83830;83830;0;32;29;45;34;3;1;0;0;0;28;
250150005000010;8;0;113982;113982;0;61;27;43;44;5;0;0;0;0;20;
250150005000011;8;2;150743;150743;0;49;55;53;48;5;3;0;0;0;87;
250150005000012;8;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
250150005000013;8;0;17334;17334;0;11;6;7;8;0;0;0;0;0;3;
250150005000014;8;0;23091;23091;0;10;5;7;10;2;0;0;0;0;1;
250150005000015;8;1;73861;73729;132;34;21;32;31;4;0;0;0;0;4;
250150005000016;8;0;22450;22450;0;2;9;11;5;1;1;0;0;0;6;
250150005000017;1;1;106996;106996;0;36;34;53;29;6;0;0;1;0;153;
250150005000018;1;0;94856;94856;0;8;10;26;17;8;3;5;1;0;4;
250150005000019;5;0;100075;100075;0;14;20;43;43;4;0;0;1;0;8;
250150005000020;4;0;179971;179971;0;15;34;40;44;19;5;0;2;0;10;
250150005000021;5;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
250150010000001;1;2;182217;181573;644;45;27;62;57;17;3;2;0;0;15;
250150010000002;8;0;74624;74624;0;40;34;18;26;4;0;0;1;0;2;
250150010000003;8;0;87838;87838;0;49;30;29;42;4;0;0;0;0;2;
250150010000004;8;0;76280;76280;0;39;19;32;34;4;0;0;0;0;35;
250150010000005;8;0;70348;70348;0;35;22;32;23;3;0;0;0;0;12;
250150010000006;8;0;52457;52457;0;20;12;12;24;4;1;0;0;0;11;
250150010000007;8;0;60737;60737;0;35;21;21;21;2;1;0;0;0;2;
250150010000008;8;0;23781;23781;0;9;11;14;8;0;0;0;0;0;4;
250150010000009;5;0;89811;89811;0;20;13;32;33;11;1;0;0;0;5;
250150010000010;5;2;187361;186361;1000;39;37;74;79;11;4;1;0;0;4;
250150010000011;8;0;20603;20603;0;35;4;9;8;1;0;0;0;0;17;
250150020000001;1;0;166107;166107;0;31;30;67;74;20;0;0;0;0;7;
250150020000002;8;0;30463;30463;0;28;11;13;9;2;0;0;0;0;6;
250150020000003;8;1;58961;58871;90;43;16;19;26;2;1;0;0;0;4;
250150020000004;8;0;53166;53166;0;19;20;30;21;1;0;0;0;0;8;
250150020000005;8;0;13130;13130;0;7;8;7;2;2;0;0;0;0;1;
250150020000006;8;0;133252;133252;0;87;38;63;57;4;0;0;0;0;32;
250150020000007;8;0;20037;20037;0;32;6;9;7;0;0;0;0;0;22;
250150020000008;8;0;54288;54288;0;51;18;25;16;2;0;0;0;0;21;
250150020000009;1;0;84302;84302;0;15;8;35;39;8;0;1;0;0;14;
250150020000010;5;0;26065;26065;0;17;4;12;13;4;0;0;0;0;8;
250153405000001;1;0;177823;177823;0;31;22;86;62;23;1;3;0;0;19;
250153405000002;1;0;138181;138181;0;44;23;48;62;13;1;2;0;0;10;
250153405000003;8;0;121933;121933;0;39;32;57;52;6;0;1;0;0;14;
250153405000004;8;0;47436;47436;0;27;9;20;21;2;0;0;0;0;12;
250153405000005;1;0;199812;199812;0;84;54;88;80;11;3;0;1;0;16;
250153405000006;1;0;144282;144282;0;51;27;48;64;14;2;1;0;0;14;
250157505000001;1;4;226170;226022;148;16;34;62;98;23;4;2;4;0;6;
250157505000002;8;0;160855;160855;0;16;27;57;64;10;3;0;0;2;2;
250157505000003;8;0;97825;97825;0;24;43;55;32;4;0;0;0;0;13;
250157505000004;8;1;127817;126817;1000;36;43;37;54;14;1;2;0;0;15;
250157505000005;8;0;62098;62098;0;21;19;34;22;4;0;0;0;0;3;
250157505000006;8;0;111545;111545;0;2;22;38;54;9;1;0;0;0;0;
250157505000007;8;0;75665;75665;0;17;27;31;29;10;1;0;0;0;8;
250157505000008;8;1;170074;169824;250;20;46;64;79;8;1;0;0;0;0;
250157505000009;8;0;66680;66680;0;19;32;35;27;3;0;0;0;0;0;
250157505000010;8;0;62374;62374;0;27;33;14;34;4;0;0;0;0;2;
250157505000011;8;0;99173;99173;0;56;27;46;40;5;0;0;0;0;8;
250157505000012;8;0;97154;97154;0;31;23;39;46;7;0;0;0;0;6;
250157505000013;5;1;121789;121545;244;22;36;42;46;15;0;0;0;0;3;
250157505000014;5;1;106311;106111;200;19;26;36;48;10;2;0;0;0;14;
250157505000015;4;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
250157505000016;5;1;39685;39070;615;9;12;9;20;8;0;0;0;0;0;
250157505000017;5;1;33270;32980;290;22;18;15;13;2;0;0;0;0;2;
250157505000018;5;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
250160905000001;1;0;224779;224779;0;8;20;44;88;26;6;5;2;0;4;
250160905000002;1;0;75001;75001;0;34;17;28;28;12;0;0;0;0;14;
250160905000003;1;0;150879;150879;0;15;16;43;86;14;2;1;0;0;4;
250160905000004;1;3;291281;288951;2330;13;34;64;85;35;11;1;2;1;3;
250160905000005;1;0;166694;166694;0;12;30;47;78;14;1;1;0;0;5;
250160905000006;1;1;73466;73124;342;30;29;41;37;2;1;0;0;0;3;
250160905000007;1;0;341396;341396;0;21;30;56;91;44;9;6;1;2;4;
250160905000008;1;0;157456;157456;0;16;26;47;65;23;2;1;0;0;4;
250160905000009;8;0;86540;86540;0;34;37;43;19;0;0;0;0;0;5;
250160905000010;8;0;161595;161595;0;84;59;51;83;8;0;0;0;0;2;
250160905000011;8;0;176240;176240;0;82;51;67;71;10;2;0;1;0;14;
250160905000012;8;0;101139;101139;0;60;33;38;41;7;1;1;0;0;15;
250160905000013;8;2;49042;48719;323;20;30;22;21;3;0;0;0;0;4;
250160905000014;8;0;115510;115510;0;54;38;45;44;4;0;0;0;0;39;
250160905000015;8;1;63382;63272;110;36;50;33;21;2;0;0;0;0;2;
250160905000016;8;0;101432;101432;0;29;74;44;31;1;0;0;0;0;5;
250160905000017;5;1;51935;51425;510;18;19;14;13;2;0;1;0;0;1;
250160905000018;5;0;20675;20675;0;8;7;10;7;0;0;0;0;0;0;
250160905000019;1;0;105066;105066;0;46;53;64;36;6;1;0;1;0;0;
250160905000020;1;0;90231;90231;0;41;27;30;36;9;0;0;0;0;7;
250160905000021;1;0;45478;45478;0;14;14;14;11;6;1;1;0;0;5;
250160905000022;1;0;154905;154905;0;22;27;59;52;13;2;0;1;0;3;
250160905000023;1;0;101408;101408;0;53;39;33;53;4;1;0;0;0;10;
250160905000024;1;0;42310;42310;0;22;17;17;26;1;0;0;0;0;4;
250160905000025;1;0;39115;39115;0;35;21;25;18;2;0;0;0;0;0;
250170805000001;1;0;189298;189298;0;2;11;33;55;30;5;2;1;0;11;
250170805000002;1;0;113684;113684;0;26;11;44;46;13;1;1;0;0;22;
250170805000003;8;0;102017;102017;0;4;23;38;43;7;1;0;0;0;6;
250170805000004;8;1;90447;90047;400;13;32;25;45;5;0;0;0;0;4;
250170805000005;8;0;168315;168315;0;5;19;31;54;21;5;0;1;0;5;
250170805000006;8;0;190747;190747;0;30;50;81;82;13;0;2;0;0;5;
250170805000007;5;0;57322;57322;0;1;8;11;27;7;0;0;0;0;0;
250170805000008;5;0;150816;150816;0;20;57;61;42;15;2;0;0;0;1;
250170805000009;1;0;174087;174087;0;7;12;40;73;23;1;2;2;0;9;
250170805000010;1;1;202328;201644;684;19;37;82;83;21;2;2;0;0;4;
250180705000001;1;0;84972;84972;0;0;8;22;23;9;1;1;0;0;1;
250180705000002;1;0;337863;337863;0;4;26;85;104;50;9;3;0;0;1;
250180705000003;1;0;187420;187420;0;6;21;47;64;26;4;0;0;0;15;
250180705000004;1;0;237606;237606;0;6;35;59;75;35;3;1;0;0;12;
250180705000005;1;3;272736;271016;1720;12;19;54;85;33;9;1;0;0;3;
250180705000006;1;0;386564;386564;0;6;21;71;101;62;16;3;1;0;10;
250180705000007;1;0;299416;299416;0;2;19;61;85;37;10;3;1;0;2;
250180705000008;1;0;164953;164953;0;7;18;46;47;19;3;0;0;0;10;
250180705000009;1;5;223673;220223;3450;22;35;80;79;21;3;5;1;0;9;
250180705000010;1;0;256529;256529;0;14;44;101;106;19;1;0;0;0;22;
250180705000011;1;0;176742;176742;0;8;36;69;72;16;1;1;0;0;12;
250180705000012;1;0;581349;581349;0;10;56;136;155;44;5;5;0;1;7;
250180705000013;1;0;406266;406266;0;12;47;112;136;43;4;1;2;0;13;
250180705000014;1;0;240709;240709;0;9;25;72;102;28;2;0;0;0;3;
250180705000015;1;0;337516;337516;0;13;30;107;111;49;0;0;1;0;11;
250180705000016;1;0;191936;191936;0;15;30;96;84;5;1;0;0;0;9;
250180705000017;1;0;184703;184703;0;31;72;126;53;7;0;0;0;0;15;
250180705000018;1;0;287709;287709;0;10;47;127;92;23;4;1;0;0;12;
250180705000019;1;0;366546;366546;0;8;31;93;131;33;9;1;1;0;5;
250180705000020;1;0;171920;171920;0;5;12;42;52;27;4;1;0;0;7;
250180705000021;1;0;250632;250632;0;4;19;48;76;36;7;0;1;0;10;
250180705000022;1;0;408355;408355;0;8;37;113;127;49;6;3;2;0;9;
250180705000023;1;0;283298;283298;0;1;16;63;93;36;10;3;0;0;10;
250180705000024;1;0;424487;424487;0;2;27;61;119;61;8;5;2;0;4;
250180705000025;1;0;389645;389645;0;10;41;98;107;57;9;4;1;0;13;
250180705000026;1;0;267829;267829;0;9;30;83;106;23;3;2;0;0;4;
250180705000027;1;0;225022;225022;0;13;19;69;87;26;0;0;0;0;12;
250180705000028;1;0;307304;307304;0;26;76;127;92;26;2;0;0;0;9;
250180705000029;1;0;284571;284571;0;5;23;98;117;29;2;1;0;0;5;
250180705000030;1;0;260139;260139;0;15;52;132;91;13;1;0;0;1;21;
250180705000031;1;0;258372;258372;0;16;47;125;104;18;3;0;0;0;20;
250180705000032;1;0;242714;242714;0;14;48;107;90;22;0;2;1;0;19;
250180705000033;1;0;235523;235523;0;15;22;68;57;21;7;5;3;0;34;
250180705000034;1;1;354236;353836;400;20;57;119;130;32;2;2;1;0;11;
250180705000035;1;0;187671;187671;0;6;20;44;69;31;2;0;1;0;6;
250180705000036;1;0;397701;397701;0;11;26;89;100;54;8;5;1;0;8;
250180705000037;1;0;128789;128789;0;0;7;12;25;20;2;4;0;0;1;
250180705000038;1;0;199975;199975;0;7;14;50;86;23;4;0;0;0;2;
250180705000039;1;0;238296;238296;0;5;19;58;62;40;9;2;0;0;7;
250180705000040;1;0;83406;83406;0;6;13;36;27;6;0;2;0;0;9;
250180705000041;1;0;365067;365067;0;10;27;95;112;55;6;4;0;0;9;
250180705000042;1;0;277406;277406;0;10;20;77;71;37;9;2;0;0;11;
250180705000043;1;0;145937;145937;0;13;26;57;50;11;0;2;1;0;18;
250180705000044;1;0;203166;203166;0;10;30;73;69;21;2;0;0;0;7;
250180705000045;1;0;194184;194184;0;21;50;84;66;24;1;0;0;0;6;
250180705000046;1;0;198612;198612;0;18;26;93;80;15;0;0;0;0;16;
250180705000047;1;0;205369;205369;0;23;49;110;67;14;1;0;0;0;30;
250180705000048;1;0;62742;62742;0;4;9;21;21;1;1;1;0;0;4;
250180705000049;1;0;636283;636283;0;1;11;85;120;91;19;14;1;1;7;
250180705000050;1;0;394070;394070;0;2;8;39;72;53;13;6;4;0;10;
250180705000051;1;0;412140;412140;0;3;5;50;83;61;16;9;2;0;4;
250180705000052;1;0;218020;218020;0;5;21;63;55;28;5;2;1;0;14;
250180705000053;1;1;233454;232964;490;19;53;99;73;25;0;1;0;0;3;
250180705000054;1;0;366444;366444;0;5;8;44;79;48;12;7;3;0;2;
250180705000055;1;0;182045;182045;0;19;46;89;56;15;2;1;0;0;7;
250180705000056;1;0;475180;475180;0;5;10;46;91;80;16;6;4;0;1;
250180705000057;1;0;243752;243752;0;2;12;33;71;29;6;4;1;0;8;
250180705000058;1;0;305084;305084;0;6;31;57;70;39;4;4;3;0;59;
250180705000059;1;0;315672;315672;0;16;36;94;108;33;4;2;0;0;8;
250180705000060;1;0;213354;213354;0;14;32;88;83;21;0;2;0;0;15;
250180705000061;1;0;200289;200289;0;25;35;102;67;24;2;0;0;0;32;
250180705000062;1;1;196095;195585;510;31;51;103;62;13;0;1;0;0;19;
250180705000063;1;0;330024;330024;0;1;15;34;62;37;10;4;2;1;3;
250180705000065;1;0;317483;317483;0;1;8;29;76;49;12;3;2;0;6;
250180705000066;1;1;177644;177644;0;13;36;58;56;19;4;0;1;0;29;
250180705000067;1;0;307471;307471;0;3;12;37;72;47;10;4;2;1;5;
250180705000068;1;0;290436;290436;0;12;24;88;115;30;3;0;1;0;28;
250180705000069;1;0;327929;327929;0;8;32;70;70;29;5;2;0;1;13;
250180705000070;1;0;431843;431843;0;10;19;101;125;56;5;3;0;0;10;
250180705000071;1;0;404060;404060;0;11;34;86;113;54;5;4;1;0;8;
250180705000072;1;0;251624;251624;0;8;29;87;87;28;4;1;0;0;7;
250180705000073;1;1;185323;184323;1000;12;24;59;69;22;1;1;0;0;6;
250180705000074;1;0;147504;147504;0;11;21;65;38;14;2;0;1;0;95;
250180705000075;1;0;103194;103194;0;5;26;53;46;4;0;0;0;0;2;
250180705000076;1;0;49685;49685;0;13;11;30;17;3;0;0;0;0;12;
250180705000077;1;0;149129;149129;0;4;24;64;52;13;2;0;0;0;3;
250180705000078;1;0;151059;151059;0;10;32;62;63;11;1;0;1;0;10;
250180705000079;1;0;190136;190136;0;23;37;87;56;17;2;2;2;0;7;
250180705000080;1;1;170320;169166;1154;18;36;60;43;12;0;2;2;0;6;
250180705000081;1;1;22101;19901;2200;2;1;0;4;1;1;1;1;0;1;
250180705000082;1;0;195075;195075;0;5;10;29;56;28;4;3;0;0;13;
250180705000083;1;0;6920;6920;0;1;3;0;2;1;0;0;0;0;0;
250180705000085;1;0;196378;196378;0;8;25;58;74;21;3;1;2;0;16;
250180705000086;1;0;106569;106569;0;4;7;17;27;18;5;0;0;0;0;
250180705000087;1;0;46522;46522;0;5;10;18;18;3;0;0;0;0;1;
250180705000088;1;0;160557;160557;0;5;21;52;67;15;0;0;0;0;1;
250180705000089;1;0;291571;291571;0;1;21;64;85;26;8;2;2;0;18;
250180705000091;1;0;234277;234277;0;5;14;41;63;35;5;6;1;0;6;
250180705000092;8;0;268797;268797;0;9;33;108;69;15;5;1;1;1;7;
250180705000094;1;0;130838;130838;0;17;28;65;51;10;0;0;0;0;9;
250180705000095;1;0;80705;80705;0;19;26;36;25;6;1;0;0;0;4;
250180705000096;1;0;87738;87738;0;7;16;54;37;3;0;0;0;0;9;
250180705000097;1;0;89229;89229;0;3;11;30;39;7;1;0;0;0;4;
250180705000098;1;0;201749;201749;0;14;57;99;72;11;1;0;0;0;12;
250180705000099;1;8;130070;129192;878;31;33;51;40;6;2;0;0;1;38;
250180705000100;1;1;200261;198251;2010;8;25;31;58;29;5;2;1;0;3;
250180705000101;1;0;192081;192081;0;24;38;71;66;12;2;2;0;0;12;
250180705000102;1;0;214586;214586;0;13;27;97;68;23;2;0;1;0;15;
250180705000103;1;0;135717;135717;0;18;40;70;48;8;0;0;0;0;21;
250180705000104;1;0;183811;183811;0;0;27;48;47;26;5;2;0;0;25;
250180705000105;1;0;64865;64865;0;2;3;14;14;12;1;0;0;0;3;
250180705000106;1;0;517100;517100;0;1;2;16;53;86;21;13;5;1;1;
250180705000107;1;0;440593;440593;0;3;21;77;101;38;12;2;2;1;9;
250180705000108;1;0;297814;297814;0;2;13;34;49;41;8;12;0;0;2;
250180705000109;1;0;182091;182091;0;8;31;67;51;18;4;1;0;0;4;
250180705000110;1;0;317653;317653;0;1;20;35;86;51;4;2;1;0;3;
250180705000111;1;0;164188;164188;0;10;16;44;53;25;3;0;0;0;7;
250180705000112;1;0;220260;220260;0;0;19;66;67;25;5;0;1;1;4;
250180705000113;1;0;177322;177322;0;0;4;36;61;34;3;0;0;0;1;
250180705000114;1;0;235338;235338;0;2;10;31;48;36;6;4;1;0;3;
250180705000115;1;0;184584;184584;0;17;35;56;60;17;2;0;0;0;14;
250180705000116;1;0;180298;180298;0;5;22;50;47;20;5;2;0;0;6;
250180705000117;1;1;140459;139949;510;20;31;45;36;15;3;2;1;0;2;
250180705000118;1;0;28707;28707;0;20;16;13;12;3;0;0;0;0;23;
250180705000119;1;1;188957;188357;600;6;18;75;64;22;1;1;0;0;6;
250180705000120;1;1;268779;268395;384;25;54;130;69;21;1;3;0;0;18;
250180705000121;1;0;243855;243855;0;46;70;119;79;13;2;1;0;0;12;
250180705000122;1;0;163516;163516;0;18;42;70;49;10;2;1;0;0;18;
250180705000123;1;0;156848;156848;0;3;23;69;49;18;2;2;0;0;47;
250180705000124;1;0;159841;159841;0;12;28;50;44;17;4;0;0;1;6;
250180705000125;1;0;151428;151428;0;10;20;52;61;15;2;0;0;0;3;
250180705000126;1;0;337676;337676;0;8;41;91;110;55;5;2;1;0;13;
250180705000127;1;0;211560;211560;0;10;40;94;66;12;1;3;0;0;23;
250180705000128;1;0;602444;602444;0;23;77;198;201;60;8;1;0;2;3;
250180705000129;1;0;182617;182617;0;6;37;74;58;17;1;3;0;0;4;
250180705000130;1;0;31052;31052;0;2;6;15;13;1;0;0;0;0;0;
250180705000131;1;0;8693;8693;0;1;2;3;1;0;1;0;0;0;0;
250180705000132;1;0;89270;89270;0;1;6;31;33;10;4;0;0;0;5;
250180705000133;1;0;86488;86488;0;1;10;19;29;11;3;1;0;0;1;
250180705000134;1;0;7190;7190;0;1;5;5;1;0;0;0;0;0;1;
250190605000001;1;0;149695;149695;0;16;45;75;68;6;1;0;0;0;13;
250190605000002;1;2;184663;182153;2510;25;38;74;70;17;2;1;0;0;12;
250190605000003;1;0;390220;390220;0;6;16;73;143;57;8;5;1;0;4;
250190605000004;1;0;297022;297022;0;11;18;46;95;31;9;8;1;0;1;
250190605000005;1;0;214036;214036;0;8;18;51;61;24;3;3;3;0;11;
250190605000006;1;0;456835;456835;0;10;26;66;120;36;17;13;3;2;6;
250190605000007;1;6;227438;221868;5570;14;42;79;107;12;1;1;2;0;8;
250190605000008;1;0;840994;840994;0;30;31;77;97;13;3;1;0;1;20;
250190605000009;1;0;178925;178925;0;33;46;99;85;10;0;0;0;0;4;
250190605000010;1;0;128873;128873;0;72;51;88;52;4;0;0;0;0;2;
250190605000011;1;0;68780;68780;0;41;37;54;23;1;0;0;0;0;6;
250190605000012;1;1;195813;195286;527;59;82;89;75;13;2;1;0;0;13;
250190605000013;1;0;235733;235733;0;38;43;76;115;19;1;1;1;0;9;
250190605000014;8;0;109531;109531;0;50;25;44;42;2;1;1;0;0;6;
250190605000015;8;0;52653;52653;0;14;17;13;19;5;0;0;0;0;4;
250190605000016;8;0;75045;75045;0;27;19;16;9;2;0;1;0;1;7;
250190605000017;8;0;116765;116765;0;54;28;38;62;3;0;0;0;0;11;
250190605000018;1;0;121853;121853;0;15;17;25;44;17;1;1;1;0;3;
250190605000019;1;0;228206;228206;0;13;25;57;68;21;4;3;3;0;13;
250190605000020;1;0;73308;73308;0;31;31;34;29;4;0;0;0;0;3;
250190610000001;1;0;166531;166531;0;60;33;76;79;13;1;0;0;0;10;
250190610000002;8;0;94230;94230;0;54;35;51;32;2;0;0;0;0;27;
250190610000003;8;0;51186;51186;0;19;13;21;15;4;1;0;1;0;5;
250190610000004;1;2;166791;165811;980;40;54;63;78;10;1;1;0;0;17;
250200305000001;1;0;221694;221694;0;34;48;101;73;18;2;2;0;0;18;
250200305000002;1;0;108956;108956;0;27;45;63;36;7;0;0;1;0;6;
250200305000003;1;0;174320;174320;0;19;18;49;36;12;2;3;1;0;57;
250200305000004;1;0;205743;205743;0;15;30;67;75;16;4;1;0;0;35;
250200305000005;8;0;58946;58946;0;4;4;4;6;1;0;0;1;0;0;
250200305000006;8;0;18528;18528;0;7;8;9;5;0;0;0;0;0;9;
250200305000007;8;0;40868;40868;0;10;18;16;14;3;0;0;0;0;7;
250200305000008;8;2;66293;65483;810;28;24;27;24;2;0;0;0;0;4;
250200305000009;8;0;65336;65336;0;12;15;29;22;6;0;0;0;0;8;
250200305000010;8;0;11466;11466;0;6;5;9;1;0;0;0;0;0;12;
250200305000011;8;0;14549;14549;0;6;3;10;5;0;1;0;0;0;16;
250200305000012;8;0;21029;21029;0;5;5;16;8;0;0;0;0;0;11;
250200305000013;8;2;27880;27370;510;4;9;13;15;1;0;0;0;0;13;
250200305000014;1;0;212295;212295;0;29;38;76;55;20;3;1;0;0;7;
250200305000015;1;0;84364;84364;0;21;30;42;32;3;0;0;0;0;4;
250200305000016;1;3;170007;169073;934;16;28;52;55;16;1;2;1;0;19;
250205205000001;1;4;241529;240871;658;34;31;57;68;46;5;0;0;0;10;
250205205000002;8;0;128418;128418;0;45;39;44;52;11;0;0;0;0;8;
250205205000003;8;0;84179;84179;0;59;16;26;30;7;0;1;0;0;15;
250205205000004;5;0;64855;64855;0;17;18;28;33;2;0;0;0;0;2;
250205205000005;5;0;53240;53240;0;46;10;20;16;3;0;0;0;0;4;
250210205000001;1;0;398012;398012;0;29;52;97;134;33;6;3;1;1;3;
250210205000002;1;1;398741;398621;120;16;33;62;111;69;12;3;1;0;4;
250210205000003;1;2;215641;214631;1010;52;50;106;73;11;1;0;0;0;21;
250210205000004;8;1;136642;136530;112;53;28;49;41;7;1;1;0;0;7;
250210205000005;8;0;134676;134676;0;50;19;41;32;6;2;2;0;0;13;
250210205000006;8;0;80581;80581;0;27;24;18;32;2;0;0;0;0;9;
250210205000007;8;0;13595;13595;0;14;4;2;7;0;0;0;0;0;3;
250210205000008;5;0;13691;13691;0;5;2;6;4;0;0;0;0;0;1;
250215105000001;1;0;292670;292670;0;9;17;67;91;29;7;9;0;0;2;
250215105000002;1;0;315027;315027;0;2;12;32;86;52;11;3;1;0;3;
250215105000003;8;0;153935;153935;0;17;28;71;47;7;3;1;0;0;6;
250215105000004;8;0;243566;243566;0;26;51;78;69;22;6;2;0;0;6;
250215105000005;8;1;121745;121145;600;11;26;40;53;11;0;0;0;0;3;
250215105000006;8;0;127638;127638;0;7;28;37;51;13;1;0;0;0;8;
250215105000007;1;0;267112;267112;0;11;33;88;89;25;2;4;0;0;1;
250215105000008;1;0;220058;220058;0;15;28;80;65;24;4;1;1;0;4;
250215105000009;4;0;87227;87227;0;1;11;43;31;7;0;0;0;0;1;
250220105000001;1;0;329224;329224;0;26;35;91;90;36;13;2;2;1;9;
250220105000002;8;0;81751;81751;0;18;22;30;26;7;1;2;0;0;0;
250220105000003;8;0;75490;75490;0;16;17;28;25;9;1;0;0;0;2;
250220105000004;5;0;152509;152509;0;22;20;53;74;14;0;1;0;0;6;
250230005000001;1;0;259284;259284;0;17;20;57;72;31;4;0;1;1;1;
250230005000002;1;0;214120;214120;0;31;25;68;88;17;2;3;0;0;1;
250230005000003;8;0;35947;35947;0;9;4;10;17;0;0;1;0;0;2;
250230005000004;8;0;72574;72574;0;21;11;25;22;0;0;2;0;0;9;
250230005000005;8;1;72034;71866;168;34;10;27;24;6;1;0;0;0;2;
250230005000006;5;0;82838;82838;0;13;10;25;43;12;0;0;0;0;6;
250230005000007;8;1;90306;90156;150;28;16;25;35;12;0;0;0;0;2;
